-0.043345,0.632389,-0.049769,0.632389,1.483530,0.006424,0.000000,0.000000
-0.032284,0.632891,-0.038708,0.632891,1.500983,0.006424,0.000000,0.000000
-0.021208,0.632899,-0.027632,0.632899,1.518436,0.006424,0.000000,0.000000
-0.010012,0.627725,-0.016437,0.627725,1.535890,0.006424,0.000000,0.000000
0.000947,0.627756,-0.005478,0.627756,1.553343,0.006424,0.000000,0.000000
0.032544,2.992550,0.026120,2.992550,1.570796,0.006424,0.000000,0.000000
0.085082,3.003653,0.078657,3.003653,1.588250,0.006424,0.000000,0.000000
0.137347,2.998532,0.130923,2.998532,1.605703,0.006424,0.000000,0.000000
0.189603,2.994876,0.183178,2.994876,1.623156,0.006424,0.000000,0.000000
0.241681,2.989174,0.235257,2.989174,1.640609,0.006424,0.000000,0.000000
0.294130,2.987896,0.287705,2.987896,1.658063,0.006424,0.000000,0.000000
0.346022,2.980581,0.339598,2.980581,1.675516,0.006424,0.000000,0.000000
0.400043,2.989798,0.393618,2.989798,1.692969,0.006424,0.000000,0.000000
0.450595,2.971987,0.444170,2.971987,1.710423,0.006424,0.000000,0.000000
0.501278,2.957108,0.494854,2.957108,1.727876,0.006424,0.000000,0.000000
0.552844,2.948196,0.546419,2.948196,1.745329,0.006424,0.000000,0.000000
0.604230,2.938293,0.597806,2.938293,1.762783,0.006424,0.000000,0.000000
0.654023,2.921112,0.647598,2.921112,1.780236,0.006424,0.000000,0.000000
0.704876,2.909244,0.698451,2.909244,1.797689,0.006424,0.000000,0.000000
0.758968,2.909857,0.752544,2.909857,1.815142,0.006424,0.000000,0.000000
0.809777,2.896783,0.803352,2.896783,1.832596,0.006424,0.000000,0.000000
0.860702,2.883980,0.854277,2.883980,1.850049,0.006424,0.000000,0.000000
0.909685,2.864765,0.903260,2.864765,1.867502,0.006424,0.000000,0.000000
0.963600,2.860687,0.957176,2.860687,1.884956,0.006424,0.000000,0.000000
1.017052,2.853916,1.010628,2.853916,1.902409,0.006424,0.000000,0.000000
1.059217,2.815812,1.052792,2.815812,1.919862,0.006424,0.000000,0.000000
1.108713,2.798313,1.102288,2.798313,1.937315,0.006424,0.000000,0.000000
1.158525,2.781410,1.152101,2.781410,1.954769,0.006424,0.000000,0.000000
1.205490,2.757656,1.199066,2.757656,1.972222,0.006424,0.000000,0.000000
1.256797,2.743685,1.250372,2.743685,1.989675,0.006424,0.000000,0.000000
1.300611,2.713312,1.294187,2.713312,2.007129,0.006424,0.000000,0.000000
1.345193,2.685148,1.338769,2.685148,2.024582,0.006424,0.000000,0.000000
1.391224,2.660170,1.384800,2.660170,2.042035,0.006424,0.000000,0.000000
1.444076,2.647819,1.437651,2.647819,2.059489,0.006424,0.000000,0.000000
1.481823,2.607752,1.475398,2.607752,2.076942,0.006424,0.000000,0.000000
1.533923,2.593174,1.527499,2.593174,2.094395,0.006424,0.000000,0.000000
1.587830,2.580615,1.581406,2.580615,2.111848,0.006424,0.000000,0.000000
1.617632,2.529084,1.611208,2.529084,2.129302,0.006424,0.000000,0.000000
1.668746,2.511489,1.662321,2.511489,2.146755,0.006424,0.000000,0.000000
1.701641,2.466551,1.695217,2.466551,2.164208,0.006424,0.000000,0.000000
1.758847,2.456801,1.752422,2.456801,2.181662,0.006424,0.000000,0.000000
1.795409,2.417670,1.788985,2.417670,2.199115,0.006424,0.000000,0.000000
1.848144,2.400171,1.841719,2.400171,2.216568,0.006424,0.000000,0.000000
1.880128,2.355564,1.873703,2.355564,2.234021,0.006424,0.000000,0.000000
1.936880,2.341827,1.930456,2.341827,2.251475,0.006424,0.000000,0.000000
1.963910,2.291918,1.957485,2.291918,2.268928,0.006424,0.000000,0.000000
2.005594,2.259647,1.999170,2.259647,2.286381,0.006424,0.000000,0.000000
2.040024,2.219281,2.033600,2.219281,2.303835,0.006424,0.000000,0.000000
1.122263,1.175847,1.115839,1.175847,2.321288,0.006424,0.000000,0.000000
1.114370,1.127452,1.107945,1.127452,2.338741,0.006424,0.000000,0.000000
1.140665,1.114614,1.134241,1.114614,2.356194,0.006424,0.000000,0.000000
1.144230,1.079736,1.137806,1.079736,2.373648,0.006424,0.000000,0.000000
1.132748,1.032084,1.126324,1.032084,2.391101,0.006424,0.000000,0.000000
1.136137,0.999484,1.129713,0.999484,2.408554,0.006424,0.000000,0.000000
1.139795,0.967988,1.133370,0.967988,2.426008,0.006424,0.000000,0.000000
1.133676,0.929233,1.127252,0.929233,2.443461,0.006424,0.000000,0.000000
1.153859,0.912710,1.147435,0.912710,2.460914,0.006424,0.000000,0.000000
1.210937,0.924254,1.204512,0.924254,2.478368,0.006424,0.000000,0.000000
1.252674,0.922175,1.246249,0.922175,2.495821,0.006424,0.000000,0.000000
1.304082,0.925609,1.297657,0.925609,2.513274,0.006424,0.000000,0.000000
1.351443,0.924404,1.345018,0.924404,2.530727,0.006424,0.000000,0.000000
1.402122,0.923791,1.395697,0.923791,2.548181,0.006424,0.000000,0.000000
2.547631,1.618925,2.541207,1.618925,2.565634,0.006424,0.000000,0.000000
2.578492,1.576163,2.572067,1.576163,2.583087,0.006424,0.000000,0.000000
2.608563,1.532775,2.602139,1.532775,2.600541,0.006424,0.000000,0.000000
2.616581,1.476754,2.610157,1.476754,2.617994,0.006424,0.000000,0.000000
2.670851,1.446664,2.664427,1.446664,2.635447,0.006424,0.000000,0.000000
2.677768,1.390612,2.671343,1.390612,2.652900,0.006424,0.000000,0.000000
2.690426,1.338192,2.684001,1.338192,2.670354,0.006424,0.000000,0.000000
2.732734,1.300382,2.726310,1.300382,2.687807,0.006424,0.000000,0.000000
2.761303,1.255469,2.754878,1.255469,2.705260,0.006424,0.000000,0.000000
2.781496,1.206634,2.775072,1.206634,2.722714,0.006424,0.000000,0.000000
2.803389,1.158539,2.796964,1.158539,2.740167,0.006424,0.000000,0.000000
2.813622,1.105783,2.807197,1.105783,2.757620,0.006424,0.000000,0.000000
2.837008,1.058311,2.830584,1.058311,2.775074,0.006424,0.000000,0.000000
2.860849,1.010804,2.854424,1.010804,2.792527,0.006424,0.000000,0.000000
2.867693,0.957366,2.861268,0.957366,2.809980,0.006424,0.000000,0.000000
2.884233,0.907369,2.877809,0.907369,2.827433,0.006424,0.000000,0.000000
2.898887,0.856786,2.892463,0.856786,2.844887,0.006424,0.000000,0.000000
2.921283,0.808361,2.914859,0.808361,2.862340,0.006424,0.000000,0.000000
2.935471,0.757502,2.929046,0.757502,2.879793,0.006424,0.000000,0.000000
2.938663,0.703968,2.932239,0.703968,2.897247,0.006424,0.000000,0.000000
2.943455,0.651123,2.937030,0.651123,2.914700,0.006424,0.000000,0.000000
2.957268,0.600355,2.950844,0.600355,2.932153,0.006424,0.000000,0.000000
2.956578,0.546778,2.950154,0.546778,2.949606,0.006424,0.000000,0.000000
2.974047,0.496609,2.967623,0.496609,2.967060,0.006424,0.000000,0.000000
2.174379,0.324003,2.167954,0.324003,2.984513,0.006424,0.000000,0.000000
2.174706,0.285459,2.168282,0.285459,3.001966,0.006424,0.000000,0.000000
2.174164,0.246982,2.167739,0.246982,3.019420,0.006424,0.000000,0.000000
2.171074,0.208432,2.164649,0.208432,3.036873,0.006424,0.000000,0.000000
2.174782,0.170653,2.168357,0.170653,3.054326,0.006424,0.000000,0.000000
2.175271,0.132652,2.168847,0.132652,3.071779,0.006424,0.000000,0.000000
2.175264,0.094694,2.168840,0.094694,3.089233,0.006424,0.000000,0.000000
2.172061,0.056709,2.165636,0.056709,3.106686,0.006424,0.000000,0.000000
3.030482,0.026391,3.024058,0.026391,3.124139,0.006424,0.000000,0.000000
3.015725,-0.026262,3.009300,-0.026262,3.141593,0.006424,0.000000,0.000000
3.026809,-0.079091,3.020384,-0.079091,3.159046,0.006424,0.000000,0.000000
3.021650,-0.131647,3.015226,-0.131647,3.176499,0.006424,0.000000,0.000000
3.017975,-0.184194,3.011551,-0.184194,3.193953,0.006424,0.000000,0.000000
3.012255,-0.236564,3.005831,-0.236564,3.211406,0.006424,0.000000,0.000000
3.010976,-0.289305,3.004552,-0.289305,3.228859,0.006424,0.000000,0.000000
3.004189,-0.341552,2.997765,-0.341552,3.246312,0.006424,0.000000,0.000000
3.009069,-0.395305,3.002645,-0.395305,3.263766,0.006424,0.000000,0.000000
2.992367,-0.446252,2.985942,-0.446252,3.281219,0.006424,0.000000,0.000000
2.977398,-0.497170,2.970974,-0.497170,3.298672,0.006424,0.000000,0.000000
2.968474,-0.548983,2.962049,-0.548983,3.316126,0.006424,0.000000,0.000000
2.958497,-0.600605,2.952073,-0.600605,3.333579,0.006424,0.000000,0.000000
2.941279,-0.650641,2.934855,-0.650641,3.351032,0.006424,0.000000,0.000000
2.929392,-0.701742,2.922968,-0.701742,3.368485,0.006424,0.000000,0.000000
2.929952,-0.756075,2.923528,-0.756075,3.385939,0.006424,0.000000,0.000000
2.914069,-0.806361,2.907645,-0.806361,3.403392,0.006424,0.000000,0.000000
2.901204,-0.857472,2.894779,-0.857472,3.420845,0.006424,0.000000,0.000000
2.881920,-0.906639,2.875496,-0.906639,3.438299,0.006424,0.000000,0.000000
2.877804,-0.960749,2.871379,-0.960749,3.455752,0.006424,0.000000,0.000000
2.870980,-1.014392,2.864556,-1.014392,3.473205,0.006424,0.000000,0.000000
2.832767,-1.056725,2.826343,-1.056725,3.490659,0.006424,0.000000,0.000000
2.815158,-1.106389,2.808734,-1.106389,3.508112,0.006424,0.000000,0.000000
2.796595,-1.155725,2.790170,-1.155725,3.525565,0.006424,0.000000,0.000000
2.771580,-1.202323,2.765156,-1.202323,3.543018,0.006424,0.000000,0.000000
2.757563,-1.253765,2.751139,-1.253765,3.560472,0.006424,0.000000,0.000000
2.727111,-1.297700,2.720686,-1.297700,3.577925,0.006424,0.000000,0.000000
2.698844,-1.342390,2.692420,-1.342390,3.595378,0.006424,0.000000,0.000000
2.673838,-1.388566,2.667414,-1.388566,3.612832,0.006424,0.000000,0.000000
2.661441,-1.441555,2.655017,-1.441555,3.630285,0.006424,0.000000,0.000000
2.621054,-1.479285,2.614629,-1.479285,3.647738,0.006424,0.000000,0.000000
2.603880,-1.530017,2.597456,-1.530017,3.665191,0.006424,0.000000,0.000000
2.591294,-1.584008,2.584869,-1.584008,3.682645,0.006424,0.000000,0.000000
0.619873,-0.390810,0.613449,-0.390810,3.700098,0.006424,0.000000,0.000000
0.605439,-0.396479,0.599015,-0.396479,3.717551,0.006424,0.000000,0.000000
0.572770,-0.389238,0.566345,-0.389238,3.735005,0.006424,0.000000,0.000000
0.566002,-0.399142,0.559577,-0.399142,3.752458,0.006424,0.000000,0.000000
0.536177,-0.391996,0.529753,-0.391996,3.769911,0.006424,0.000000,0.000000
0.527361,-0.399728,0.520937,-0.399728,3.787364,0.006424,0.000000,0.000000
0.499416,-0.392143,0.492992,-0.392143,3.804818,0.006424,0.000000,0.000000
0.494650,-0.402462,0.488226,-0.402462,3.822271,0.006424,0.000000,0.000000
0.471026,-0.396807,0.464602,-0.396807,3.839724,0.006424,0.000000,0.000000
0.460080,-0.401360,0.453656,-0.401360,3.857178,0.006424,0.000000,0.000000
0.442826,-0.399888,0.436402,-0.399888,3.874631,0.006424,0.000000,0.000000
0.416396,-0.389048,0.409971,-0.389048,3.892084,0.006424,0.000000,0.000000
0.395433,-0.382278,0.389009,-0.382278,3.909538,0.006424,0.000000,0.000000
0.395240,-0.395661,0.388815,-0.395661,3.926991,0.006424,0.000000,0.000000
0.385286,-0.399236,0.378862,-0.399236,3.944444,0.006424,0.000000,0.000000
0.361700,-0.387714,0.355275,-0.387714,3.961897,0.006424,0.000000,0.000000
0.352444,-0.391104,0.346020,-0.391104,3.979351,0.006424,0.000000,0.000000
0.343586,-0.394765,0.337161,-0.394765,3.996804,0.006424,0.000000,0.000000
0.341713,-0.406737,0.335289,-0.406737,4.014257,0.006424,0.000000,0.000000
0.336709,-0.415223,0.330284,-0.415223,4.031711,0.006424,0.000000,0.000000
0.339325,-0.433843,0.332900,-0.433843,4.049164,0.006424,0.000000,0.000000
0.340397,-0.451337,0.333972,-0.451337,4.066617,0.006424,0.000000,0.000000
0.343915,-0.473143,0.337490,-0.473143,4.084070,0.006424,0.000000,0.000000
0.342611,-0.489154,0.336187,-0.489154,4.101524,0.006424,0.000000,0.000000
0.340299,-0.504428,0.333874,-0.504428,4.118977,0.006424,0.000000,0.000000
0.340371,-0.524189,0.333946,-0.524189,4.136430,0.006424,0.000000,0.000000
0.341319,-0.546497,0.334894,-0.546497,4.153884,0.006424,0.000000,0.000000
0.341860,-0.569455,0.335436,-0.569455,4.171337,0.006424,0.000000,0.000000
0.332094,-0.575618,0.325670,-0.575618,4.188790,0.006424,0.000000,0.000000
0.348047,-0.629190,0.341623,-0.629190,4.206243,0.006424,0.000000,0.000000
0.339137,-0.639133,0.332712,-0.639133,4.223697,0.006424,0.000000,0.000000
0.332758,-0.654521,0.326333,-0.654521,4.241150,0.006424,0.000000,0.000000
1.303332,-2.719017,1.296908,-2.719017,4.258603,0.006424,0.000000,0.000000
1.258543,-2.747517,1.252119,-2.747517,4.276057,0.006424,0.000000,0.000000
1.209846,-2.767672,1.203421,-2.767672,4.293510,0.006424,0.000000,0.000000
1.161321,-2.788158,1.154896,-2.788158,4.310963,0.006424,0.000000,0.000000
1.106047,-2.791546,1.099622,-2.791546,4.328417,0.006424,0.000000,0.000000
1.060833,-2.820136,1.054409,-2.820136,4.345870,0.006424,0.000000,0.000000
1.013492,-2.843861,1.007067,-2.843861,4.363323,0.006424,0.000000,0.000000
0.960252,-2.850680,0.953828,-2.850680,4.380776,0.006424,0.000000,0.000000
0.910433,-2.867139,0.904009,-2.867139,4.398230,0.006424,0.000000,0.000000
0.860038,-2.881738,0.853613,-2.881738,4.415683,0.006424,0.000000,0.000000
0.811756,-2.903920,0.805332,-2.903920,4.433136,0.006424,0.000000,0.000000
0.760410,-2.915434,0.753986,-2.915434,4.450590,0.006424,0.000000,0.000000
0.707122,-2.918599,0.700697,-2.918599,4.468043,0.006424,0.000000,0.000000
0.654519,-2.923350,0.648095,-2.923350,4.485496,0.006424,0.000000,0.000000
0.603986,-2.937093,0.597562,-2.937093,4.502949,0.006424,0.000000,0.000000
0.550655,-2.936385,0.544230,-2.936385,4.520403,0.006424,0.000000,0.000000
0.502767,-2.966006,0.496343,-2.966006,4.537856,0.006424,0.000000,0.000000
0.449825,-2.966836,0.443400,-2.966836,4.555309,0.006424,0.000000,0.000000
0.398848,-2.980723,0.392423,-2.980723,4.572763,0.006424,0.000000,0.000000
0.346057,-2.980882,0.339632,-2.980882,4.590216,0.006424,0.000000,0.000000
0.143741,-1.426071,0.137317,-1.426071,4.607669,0.006424,0.000000,0.000000
0.118896,-1.429068,0.112472,-1.429068,4.625123,0.006424,0.000000,0.000000
0.093862,-1.429564,0.087438,-1.429564,4.642576,0.006424,0.000000,0.000000
0.068842,-1.429564,0.062418,-1.429564,4.660029,0.006424,0.000000,0.000000
0.043725,-1.424381,0.037301,-1.424381,4.677482,0.006424,0.000000,0.000000
0.018857,-1.424427,0.012433,-1.424427,4.694936,0.006424,0.000000,0.000000
-0.005934,-1.416355,-0.012358,-1.416355,4.712389,0.006424,0.000000,0.000000
-0.031044,-1.430920,-0.037468,-1.430920,4.729842,0.006424,0.000000,0.000000
-0.056101,-1.432118,-0.062526,-1.432118,4.747296,0.006424,0.000000,0.000000
-0.081173,-1.432246,-0.087598,-1.432246,4.764749,0.006424,0.000000,0.000000
-0.106109,-1.429892,-0.112533,-1.429892,4.782202,0.006424,0.000000,0.000000
-0.281055,-2.985631,-0.287479,-2.985631,4.799655,0.006424,0.000000,0.000000
-0.333072,-2.979756,-0.339496,-2.979756,4.817109,0.006424,0.000000,0.000000
-0.386019,-2.980940,-0.392444,-2.980940,4.834562,0.006424,0.000000,0.000000
-0.436712,-2.965127,-0.443137,-2.965127,4.852015,0.006424,0.000000,0.000000
-0.487279,-2.950285,-0.493704,-2.950285,4.869469,0.006424,0.000000,0.000000
-0.538724,-2.941381,-0.545148,-2.941381,4.886922,0.006424,0.000000,0.000000
-0.589995,-2.931516,-0.596419,-2.931516,4.904375,0.006424,0.000000,0.000000
-0.639668,-2.914357,-0.646093,-2.914357,4.921828,0.006424,0.000000,0.000000
-0.690401,-2.902506,-0.696825,-2.902506,4.939282,0.006424,0.000000,0.000000
-0.744377,-2.903151,-0.750801,-2.903151,4.956735,0.006424,0.000000,0.000000
-0.793855,-2.885733,-0.800280,-2.885733,4.974188,0.006424,0.000000,0.000000
-0.844587,-2.872984,-0.851012,-2.872984,4.991642,0.006424,0.000000,0.000000
-0.893383,-2.853840,-0.899807,-2.853840,5.009095,0.006424,0.000000,0.000000
-0.947099,-2.849796,-0.953523,-2.849796,5.026548,0.006424,0.000000,0.000000
-1.000356,-2.843076,-1.006781,-2.843076,5.044002,0.006424,0.000000,0.000000
-1.042348,-2.805082,-1.048772,-2.805082,5.061455,0.006424,0.000000,0.000000
-1.091668,-2.787683,-1.098092,-2.787683,5.078908,0.006424,0.000000,0.000000
-1.140112,-2.767996,-1.146536,-2.767996,5.096361,0.006424,0.000000,0.000000
-1.186334,-2.743170,-1.192759,-2.743170,5.113815,0.006424,0.000000,0.000000
-1.237372,-2.729275,-1.243797,-2.729275,5.131268,0.006424,0.000000,0.000000
-0.922543,-1.947630,-0.928968,-1.947630,5.148721,0.006424,0.000000,0.000000
-0.904369,-1.826776,-0.910793,-1.826776,5.166175,0.006424,0.000000,0.000000
-0.918651,-1.777061,-0.925076,-1.777061,5.183628,0.006424,0.000000,0.000000
-0.925630,-1.716638,-0.932054,-1.716638,5.201081,0.006424,0.000000,0.000000
-0.962093,-1.711856,-0.968518,-1.711856,5.218534,0.006424,0.000000,0.000000
-0.998399,-1.705858,-1.004823,-1.705858,5.235988,0.006424,0.000000,0.000000
-1.042696,-1.712016,-1.049121,-1.712016,5.253441,0.006424,0.000000,0.000000
-1.084498,-1.712412,-1.090923,-1.712412,5.270894,0.006424,0.000000,0.000000
-1.126261,-1.711308,-1.132686,-1.711308,5.288348,0.006424,0.000000,0.000000
-1.171473,-1.713859,-1.177898,-1.713859,5.305801,0.006424,0.000000,0.000000
-1.216554,-1.714559,-1.222978,-1.714559,5.323254,0.006424,0.000000,0.000000
-1.761891,-2.389751,-1.768316,-2.389751,5.340708,0.006424,0.000000,0.000000
-1.822462,-2.383460,-1.828886,-2.383460,5.358161,0.006424,0.000000,0.000000
-1.852620,-2.337148,-1.859044,-2.337148,5.375614,0.006424,0.000000,0.000000
-1.908950,-2.323545,-1.915375,-2.323545,5.393067,0.006424,0.000000,0.000000
-1.935789,-2.274049,-1.942213,-2.274049,5.410521,0.006424,0.000000,0.000000
-1.977193,-2.242080,-1.983617,-2.242080,5.427974,0.006424,0.000000,0.000000
-2.011366,-2.202040,-2.017790,-2.202040,5.445427,0.006424,0.000000,0.000000
-2.037022,-2.153351,-2.043446,-2.153351,5.462881,0.006424,0.000000,0.000000
-2.068100,-2.111059,-2.074524,-2.111059,5.480334,0.006424,0.000000,0.000000
-2.127380,-2.096892,-2.133804,-2.096892,5.497787,0.006424,0.000000,0.000000
-2.160944,-2.056764,-2.167368,-2.056764,5.515240,0.006424,0.000000,0.000000
-2.176846,-2.000607,-2.183270,-2.000607,5.532694,0.006424,0.000000,0.000000
-2.221684,-1.971272,-2.228109,-1.971272,5.550147,0.006424,0.000000,0.000000
-2.268440,-1.942926,-2.274865,-1.942926,5.567600,0.006424,0.000000,0.000000
-2.308665,-1.908421,-2.315090,-1.908421,5.585054,0.006424,0.000000,0.000000
-2.321131,-1.851429,-2.327556,-1.851429,5.602507,0.006424,0.000000,0.000000
-2.366104,-1.820513,-2.372528,-1.820513,5.619960,0.006424,0.000000,0.000000
-2.394174,-1.776357,-2.400598,-1.776357,5.637413,0.006424,0.000000,0.000000
-2.428047,-1.736499,-2.434472,-1.736499,5.654867,0.006424,0.000000,0.000000
-2.455172,-1.691816,-2.461597,-1.691816,5.672320,0.006424,0.000000,0.000000
-2.481630,-1.646815,-2.488055,-1.646815,5.689773,0.006424,0.000000,0.000000
-2.509754,-1.602990,-2.516178,-1.602990,5.707227,0.006424,0.000000,0.000000
-2.540325,-1.560658,-2.546749,-1.560658,5.724680,0.006424,0.000000,0.000000
-2.569859,-1.517554,-2.576283,-1.517554,5.742133,0.006424,0.000000,0.000000
-2.577033,-1.461658,-2.583458,-1.461658,5.759587,0.006424,0.000000,0.000000
-2.629840,-1.431382,-2.636264,-1.431382,5.777040,0.006424,0.000000,0.000000
-2.636538,-1.375847,-2.642962,-1.375847,5.794493,0.006424,0.000000,0.000000
-2.649057,-1.323982,-2.655481,-1.323982,5.811946,0.006424,0.000000,0.000000
